date,store_id,product_id,sales,promotion,holiday
2024-04-03,4,9,102,0,0
2024-04-03,4,10,58,0,0
2024-04-03,5,1,74,0,0
2024-04-03,5,2,148,0,0
2024-04-03,5,3,118,0,0
2024-04-03,5,4,118,0,0
2024-04-03,5,5,173,0,0
2024-04-03,5,6,133,0,0
2024-04-03,5,7,199,1,0
2024-04-03,5,8,200,1,0
2024-04-03,5,9,205,1,0
2024-04-03,5,10,75,0,0
2024-04-04,1,1,91,0,0
2024-04-04,1,2,46,0,0
2024-04-04,1,3,103,0,0
2024-04-04,1,4,74,0,0
2024-04-04,1,5,137,0,0
2024-04-04,1,6,140,0,0
2024-04-04,1,7,162,0,0
2024-04-04,1,8,93,0,0
2024-04-04,1,9,58,0,0
2024-04-04,1,10,112,0,0
2024-04-04,2,1,109,0,0
2024-04-04,2,2,84,0,0
2024-04-04,2,3,113,0,0
2024-04-04,2,4,97,0,0
2024-04-04,2,5,38,0,0
2024-04-04,2,6,105,0,0
2024-04-04,2,7,113,0,0
2024-04-04,2,8,132,0,0
2024-04-04,2,9,64,0,0
2024-04-04,2,10,63,0,0
2024-04-04,3,1,96,0,0
2024-04-04,3,2,150,0,0
2024-04-04,3,3,118,0,0
2024-04-04,3,4,90,0,0
2024-04-04,3,5,110,0,0
2024-04-04,3,6,105,1,0
2024-04-04,3,7,129,1,0
2024-04-04,3,8,103,0,0
2024-04-04,3,9,97,0,0
2024-04-04,3,10,96,0,0
2024-04-04,4,1,127,0,0
2024-04-04,4,2,135,0,0
2024-04-04,4,3,114,0,0
2024-04-04,4,4,89,1,0
2024-04-04,4,5,132,0,0
2024-04-04,4,6,123,0,0
2024-04-04,4,7,137,0,0
2024-04-04,4,8,123,0,0
2024-04-04,4,9,59,0,0
2024-04-04,4,10,56,0,0
2024-04-04,5,1,74,0,0
2024-04-04,5,2,155,0,0
2024-04-04,5,3,129,0,0
2024-04-04,5,4,109,0,0
2024-04-04,5,5,152,0,0
2024-04-04,5,6,153,0,0
2024-04-04,5,7,120,0,0
2024-04-04,5,8,148,0,0
2024-04-04,5,9,142,0,0
2024-04-04,5,10,117,1,0
2024-04-05,1,1,111,0,0
2024-04-05,1,2,56,0,0
2024-04-05,1,3,107,0,0
2024-04-05,1,4,70,0,0
2024-04-05,1,5,186,0,0
2024-04-05,1,6,152,0,0
2024-04-05,1,7,192,0,0
2024-04-05,1,8,93,0,0
2024-04-05,1,9,111,1,0
2024-04-05,1,10,130,0,0
2024-04-05,2,1,136,0,0
2024-04-05,2,2,85,0,0
2024-04-05,2,3,103,0,0
2024-04-05,2,4,120,0,0
2024-04-05,2,5,41,0,0
2024-04-05,2,6,103,0,0
2024-04-05,2,7,141,0,0
2024-04-05,2,8,133,0,0
2024-04-05,2,9,81,0,0
2024-04-05,2,10,65,0,0
2024-04-05,3,1,108,0,0
2024-04-05,3,2,154,0,0
2024-04-05,3,3,142,0,0
2024-04-05,3,4,168,1,0
2024-04-05,3,5,140,0,0
2024-04-05,3,6,83,0,0
2024-04-05,3,7,94,0,0
2024-04-05,3,8,106,0,0
2024-04-05,3,9,114,0,0
2024-04-05,3,10,110,0,0
2024-04-05,4,1,129,0,0
2024-04-05,4,2,165,0,0
2024-04-05,4,3,224,0,1
2024-04-05,4,4,60,0,0
2024-04-05,4,5,145,0,0
2024-04-05,4,6,154,0,0
2024-04-05,4,7,153,0,0
2024-04-05,4,8,137,0,0
2024-04-05,4,9,87,0,0
2024-04-05,4,10,70,0,0
2024-04-05,5,1,88,0,0
2024-04-05,5,2,164,0,0
2024-04-05,5,3,167,0,0
2024-04-05,5,4,131,0,0
2024-04-05,5,5,183,0,0
2024-04-05,5,6,191,0,0
2024-04-05,5,7,136,0,0
2024-04-05,5,8,137,0,0
2024-04-05,5,9,153,0,0
2024-04-05,5,10,93,0,0
2024-04-06,1,1,192,1,0
2024-04-06,1,2,63,0,0
2024-04-06,1,3,137,0,0
2024-04-06,1,4,85,0,0
2024-04-06,1,5,318,1,0
2024-04-06,1,6,204,0,0
2024-04-06,1,7,193,0,0
2024-04-06,1,8,121,0,0
2024-04-06,1,9,142,1,0
2024-04-06,1,10,154,0,0
2024-04-06,2,1,130,0,0
2024-04-06,2,2,112,0,0
2024-04-06,2,3,172,0,0
2024-04-06,2,4,143,0,0
2024-04-06,2,5,46,0,0
2024-04-06,2,6,149,0,0
2024-04-06,2,7,178,0,0
2024-04-06,2,8,168,0,0
2024-04-06,2,9,87,0,0
2024-04-06,2,10,88,0,0
2024-04-06,3,1,100,0,0
2024-04-06,3,2,200,0,0
2024-04-06,3,3,171,0,0
2024-04-06,3,4,148,0,0
2024-04-06,3,5,157,0,0
2024-04-06,3,6,92,0,0
2024-04-06,3,7,97,0,0
2024-04-06,3,8,171,0,0
2024-04-06,3,9,129,0,0
2024-04-06,3,10,140,0,0
2024-04-06,4,1,161,0,0
2024-04-06,4,2,183,0,0
2024-04-06,4,3,200,0,0
2024-04-06,4,4,76,0,0
2024-04-06,4,5,165,0,0
2024-04-06,4,6,182,0,0
2024-04-06,4,7,165,0,0
2024-04-06,4,8,235,1,0
2024-04-06,4,9,93,0,0
2024-04-06,4,10,104,1,0
2024-04-06,5,1,104,0,0
2024-04-06,5,2,198,0,0
2024-04-06,5,3,186,0,0
2024-04-06,5,4,140,0,0
2024-04-06,5,5,223,0,0
2024-04-06,5,6,218,0,0
2024-04-06,5,7,165,0,0
2024-04-06,5,8,275,1,0
2024-04-06,5,9,192,0,0
2024-04-06,5,10,107,0,0
2024-04-07,1,1,131,0,0
2024-04-07,1,2,71,0,0
2024-04-07,1,3,126,0,0
2024-04-07,1,4,91,0,0
2024-04-07,1,5,276,1,0
2024-04-07,1,6,161,0,0
2024-04-07,1,7,224,0,0
2024-04-07,1,8,113,0,0
2024-04-07,1,9,102,0,0
2024-04-07,1,10,153,0,0
2024-04-07,2,1,147,0,0
2024-04-07,2,2,93,0,0
2024-04-07,2,3,137,0,0
2024-04-07,2,4,129,0,0
2024-04-07,2,5,58,0,0
2024-04-07,2,6,121,0,0
2024-04-07,2,7,166,0,0
2024-04-07,2,8,175,0,0
2024-04-07,2,9,72,0,0
2024-04-07,2,10,163,1,0
2024-04-07,3,1,122,0,0
2024-04-07,3,2,205,0,0
2024-04-07,3,3,154,0,0
2024-04-07,3,4,137,0,0
2024-04-07,3,5,152,0,0
2024-04-07,3,6,83,0,0
2024-04-07,3,7,156,0,1
2024-04-07,3,8,236,0,1
2024-04-07,3,9,131,0,0
2024-04-07,3,10,135,0,0
2024-04-07,4,1,152,0,0
2024-04-07,4,2,175,0,0
2024-04-07,4,3,151,0,0
2024-04-07,4,4,66,0,0
2024-04-07,4,5,174,0,0
2024-04-07,4,6,171,0,0
2024-04-07,4,7,171,0,0
2024-04-07,4,8,148,0,0
2024-04-07,4,9,99,0,0
2024-04-07,4,10,84,1,0
2024-04-07,5,1,184,1,0
2024-04-07,5,2,186,0,0
2024-04-07,5,3,172,0,0
2024-04-07,5,4,252,1,0
2024-04-07,5,5,214,0,0
2024-04-07,5,6,179,0,0
2024-04-07,5,7,162,0,0
2024-04-07,5,8,190,0,0
2024-04-07,5,9,207,0,0
2024-04-07,5,10,84,0,0
2024-04-08,1,1,95,0,0
2024-04-08,1,2,92,1,0
2024-04-08,1,3,137,1,0
2024-04-08,1,4,105,1,0
2024-04-08,1,5,146,0,0
2024-04-08,1,6,124,0,0
2024-04-08,1,7,167,0,0
2024-04-08,1,8,120,1,0
2024-04-08,1,9,102,0,1
2024-04-08,1,10,124,0,0
2024-04-08,2,1,117,0,0
2024-04-08,2,2,89,0,0
2024-04-08,2,3,90,0,0
2024-04-08,2,4,76,0,0
2024-04-08,2,5,78,1,0
2024-04-08,2,6,95,0,0
2024-04-08,2,7,110,0,0
2024-04-08,2,8,162,1,0
2024-04-08,2,9,93,1,0
2024-04-08,2,10,75,0,0
2024-04-08,3,1,89,0,0
2024-04-08,3,2,132,0,0
2024-04-08,3,3,132,0,0
2024-04-08,3,4,111,0,0
2024-04-08,3,5,117,0,0
2024-04-08,3,6,89,1,0
2024-04-08,3,7,61,0,0
2024-04-08,3,8,182,1,0
2024-04-08,3,9,142,1,0
2024-04-08,3,10,116,0,0
2024-04-08,4,1,118,0,0
2024-04-08,4,2,117,0,0
2024-04-08,4,3,134,0,0
2024-04-08,4,4,50,0,0
2024-04-08,4,5,179,0,1
2024-04-08,4,6,119,0,0
2024-04-08,4,7,115,0,0
2024-04-08,4,8,91,0,0
2024-04-08,4,9,76,0,0
2024-04-08,4,10,52,0,0
2024-04-08,5,1,90,0,0
2024-04-08,5,2,175,0,0
2024-04-08,5,3,162,0,0
2024-04-08,5,4,118,0,0
2024-04-08,5,5,157,0,0
2024-04-08,5,6,282,1,0
2024-04-08,5,7,124,0,0
2024-04-08,5,8,133,0,0
2024-04-08,5,9,168,0,0
2024-04-08,5,10,69,0,0
2024-04-09,1,1,136,1,0
2024-04-09,1,2,52,0,0
2024-04-09,1,3,93,0,0
2024-04-09,1,4,68,0,0
2024-04-09,1,5,175,0,0
2024-04-09,1,6,135,0,0
2024-04-09,1,7,162,0,0
2024-04-09,1,8,85,0,0
2024-04-09,1,9,72,0,0
2024-04-09,1,10,107,0,0
2024-04-09,2,1,101,0,0
2024-04-09,2,2,89,0,0
2024-04-09,2,3,108,0,0
2024-04-09,2,4,100,0,0
2024-04-09,2,5,38,0,0
2024-04-09,2,6,87,0,0
2024-04-09,2,7,216,1,0
2024-04-09,2,8,153,0,0
2024-04-09,2,9,61,0,0
2024-04-09,2,10,65,0,0
2024-04-09,3,1,83,0,0
2024-04-09,3,2,145,0,0
2024-04-09,3,3,142,1,0
2024-04-09,3,4,134,1,0
2024-04-09,3,5,113,0,0
2024-04-09,3,6,111,1,0
2024-04-09,3,7,73,0,0
2024-04-09,3,8,102,0,0
2024-04-09,3,9,119,0,0
2024-04-09,3,10,95,0,0
2024-04-09,4,1,107,0,0
2024-04-09,4,2,131,0,0
2024-04-09,4,3,119,0,0
2024-04-09,4,4,82,1,0
2024-04-09,4,5,115,0,0
2024-04-09,4,6,138,0,0
2024-04-09,4,7,94,0,0
2024-04-09,4,8,179,1,0
2024-04-09,4,9,65,0,0
2024-04-09,4,10,51,0,0
2024-04-09,5,1,91,0,0
2024-04-09,5,2,119,0,0
2024-04-09,5,3,135,0,0
2024-04-09,5,4,166,1,0
2024-04-09,5,5,160,0,0
2024-04-09,5,6,151,0,0
2024-04-09,5,7,117,0,0
2024-04-09,5,8,153,0,0
2024-04-09,5,9,152,0,0
2024-04-09,5,10,66,0,0
2024-04-10,1,1,135,1,0
2024-04-10,1,2,45,0,0
2024-04-10,1,3,89,0,0
2024-04-10,1,4,97,1,0
2024-04-10,1,5,129,0,0
2024-04-10,1,6,142,0,0
2024-04-10,1,7,238,0,1
2024-04-10,1,8,91,0,0
2024-04-10,1,9,63,0,0
2024-04-10,1,10,128,0,0
2024-04-10,2,1,114,0,0
2024-04-10,2,2,76,0,0
2024-04-10,2,3,90,0,0
2024-04-10,2,4,102,0,0
2024-04-10,2,5,42,0,0
2024-04-10,2,6,100,0,0
2024-04-10,2,7,230,1,1
2024-04-10,2,8,177,0,1
2024-04-10,2,9,62,0,0
2024-04-10,2,10,69,0,0
2024-04-10,3,1,82,0,0
2024-04-10,3,2,131,0,0
2024-04-10,3,3,126,0,0
2024-04-10,3,4,81,0,0
2024-04-10,3,5,112,0,0
2024-04-10,3,6,70,0,0
2024-04-10,3,7,77,0,0
2024-04-10,3,8,137,0,0
2024-04-10,3,9,90,0,0
2024-04-10,3,10,117,0,0
2024-04-10,4,1,141,0,0
2024-04-10,4,2,120,0,0
2024-04-10,4,3,129,0,0
2024-04-10,4,4,53,0,0
2024-04-10,4,5,108,0,0
2024-04-10,4,6,139,0,0
2024-04-10,4,7,181,1,0
2024-04-10,4,8,118,0,0
2024-04-10,4,9,68,0,0
2024-04-10,4,10,61,0,0
2024-04-10,5,1,92,0,0
2024-04-10,5,2,150,0,0
2024-04-10,5,3,145,0,0
2024-04-10,5,4,113,0,0
2024-04-10,5,5,177,0,0
2024-04-10,5,6,174,0,0
2024-04-10,5,7,109,0,0
2024-04-10,5,8,145,0,0
2024-04-10,5,9,132,0,0
2024-04-10,5,10,77,0,0
2024-04-11,1,1,105,0,0
2024-04-11,1,2,42,0,0
2024-04-11,1,3,92,0,0
2024-04-11,1,4,72,0,0
2024-04-11,1,5,171,0,0
2024-04-11,1,6,134,0,0
2024-04-11,1,7,143,0,0
2024-04-11,1,8,101,1,0
2024-04-11,1,9,71,0,0
2024-04-11,1,10,121,0,0
2024-04-11,2,1,143,0,1
2024-04-11,2,2,87,0,0
2024-04-11,2,3,84,0,0
2024-04-11,2,4,99,0,0
2024-04-11,2,5,43,0,0
2024-04-11,2,6,77,0,0
2024-04-11,2,7,142,0,0
2024-04-11,2,8,125,0,0
2024-04-11,2,9,82,1,0
2024-04-11,2,10,60,0,0
2024-04-11,3,1,82,0,0
2024-04-11,3,2,142,0,0
2024-04-11,3,3,127,0,0
2024-04-11,3,4,96,0,0
2024-04-11,3,5,99,0,0
2024-04-11,3,6,66,0,0
2024-04-11,3,7,73,0,0
2024-04-11,3,8,153,1,0
2024-04-11,3,9,108,0,0
2024-04-11,3,10,97,0,0
2024-04-11,4,1,114,0,0
2024-04-11,4,2,119,0,0
2024-04-11,4,3,137,0,0
2024-04-11,4,4,55,0,0
2024-04-11,4,5,122,0,0
2024-04-11,4,6,122,0,0
2024-04-11,4,7,92,0,0
2024-04-11,4,8,110,0,0
2024-04-11,4,9,64,0,0
2024-04-11,4,10,56,0,0
2024-04-11,5,1,85,0,0
2024-04-11,5,2,148,0,0
2024-04-11,5,3,238,1,0
2024-04-11,5,4,107,0,0
2024-04-11,5,5,164,0,0
2024-04-11,5,6,163,0,0
2024-04-11,5,7,95,0,0
2024-04-11,5,8,137,0,0
2024-04-11,5,9,174,0,0
2024-04-11,5,10,67,0,0
2024-04-12,1,1,106,0,0
2024-04-12,1,2,85,1,0
2024-04-12,1,3,116,0,0
2024-04-12,1,4,83,0,0
2024-04-12,1,5,160,0,0
2024-04-12,1,6,163,0,0
2024-04-12,1,7,324,1,0
2024-04-12,1,8,85,0,0
2024-04-12,1,9,63,0,0
2024-04-12,1,10,152,0,0
2024-04-12,2,1,110,0,0
2024-04-12,2,2,86,0,0
2024-04-12,2,3,113,0,0
2024-04-12,2,4,105,0,0
2024-04-12,2,5,45,0,0
2024-04-12,2,6,96,0,0
2024-04-12,2,7,136,0,0
2024-04-12,2,8,125,0,0
2024-04-12,2,9,74,0,0
2024-04-12,2,10,112,0,1
2024-04-12,3,1,131,1,0
2024-04-12,3,2,170,0,0
2024-04-12,3,3,149,0,0
2024-04-12,3,4,114,0,0
2024-04-12,3,5,139,0,0
2024-04-12,3,6,81,0,0
2024-04-12,3,7,80,0,0
2024-04-12,3,8,117,0,0
2024-04-12,3,9,100,0,0
2024-04-12,3,10,157,1,0
2024-04-12,4,1,127,0,0
2024-04-12,4,2,149,0,0
2024-04-12,4,3,133,0,0
2024-04-12,4,4,102,1,0
2024-04-12,4,5,135,0,0
2024-04-12,4,6,151,0,0
2024-04-12,4,7,156,0,0
2024-04-12,4,8,121,0,0
2024-04-12,4,9,87,0,0
2024-04-12,4,10,67,0,0
2024-04-12,5,1,83,0,0
2024-04-12,5,2,183,0,0
2024-04-12,5,3,151,0,0
2024-04-12,5,4,124,0,0
2024-04-12,5,5,163,0,0
2024-04-12,5,6,152,0,0
2024-04-12,5,7,217,1,0
2024-04-12,5,8,180,0,0
2024-04-12,5,9,146,0,0
2024-04-12,5,10,74,0,0
2024-04-13,1,1,210,0,1
2024-04-13,1,2,62,0,0
2024-04-13,1,3,119,0,0
2024-04-13,1,4,89,0,0
2024-04-13,1,5,225,0,0
2024-04-13,1,6,196,0,0
2024-04-13,1,7,220,0,0
2024-04-13,1,8,104,0,0
2024-04-13,1,9,154,1,0
2024-04-13,1,10,156,0,0
2024-04-13,2,1,167,0,0
2024-04-13,2,2,119,0,0
2024-04-13,2,3,130,0,0
2024-04-13,2,4,130,0,0
2024-04-13,2,5,62,0,0
2024-04-13,2,6,137,0,0
2024-04-13,2,7,307,1,0
2024-04-13,2,8,299,1,0
2024-04-13,2,9,91,0,0
2024-04-13,2,10,90,0,0
2024-04-13,3,1,117,0,0
2024-04-13,3,2,205,0,0
2024-04-13,3,3,172,0,0
2024-04-13,3,4,141,0,0
2024-04-13,3,5,166,0,0
2024-04-13,3,6,92,0,0
2024-04-13,3,7,86,0,0
2024-04-13,3,8,240,1,0
2024-04-13,3,9,136,0,0
2024-04-13,3,10,218,1,0
2024-04-13,4,1,146,0,0
2024-04-13,4,2,167,0,0
2024-04-13,4,3,200,0,0
2024-04-13,4,4,79,0,0
2024-04-13,4,5,173,0,0
2024-04-13,4,6,183,0,0
2024-04-13,4,7,176,0,0
2024-04-13,4,8,236,1,0
2024-04-13,4,9,90,0,0
2024-04-13,4,10,76,0,0
2024-04-13,5,1,118,0,0
2024-04-13,5,2,213,0,0
2024-04-13,5,3,210,0,0
2024-04-13,5,4,151,0,0
2024-04-13,5,5,202,0,0
2024-04-13,5,6,348,1,0
2024-04-13,5,7,134,0,0
2024-04-13,5,8,213,0,0
2024-04-13,5,9,199,0,0
2024-04-13,5,10,102,0,0
2024-04-14,1,1,134,0,0
2024-04-14,1,2,60,0,0
2024-04-14,1,3,127,0,0
2024-04-14,1,4,82,0,0
2024-04-14,1,5,194,0,0
2024-04-14,1,6,182,0,0
2024-04-14,1,7,209,0,0
2024-04-14,1,8,129,0,0
2024-04-14,1,9,88,0,0
2024-04-14,1,10,136,0,0
2024-04-14,2,1,236,1,0
2024-04-14,2,2,120,1,0
2024-04-14,2,3,156,0,0
2024-04-14,2,4,121,0,0
2024-04-14,2,5,98,1,0
2024-04-14,2,6,109,0,0
2024-04-14,2,7,151,0,0
2024-04-14,2,8,165,0,0
2024-04-14,2,9,73,0,0
2024-04-14,2,10,83,0,0
2024-04-14,3,1,114,0,0
2024-04-14,3,2,178,0,0
2024-04-14,3,3,171,0,0
2024-04-14,3,4,142,0,0
2024-04-14,3,5,155,0,0
2024-04-14,3,6,84,0,0
2024-04-14,3,7,102,0,0
2024-04-14,3,8,238,1,0
2024-04-14,3,9,151,0,0
2024-04-14,3,10,193,1,0
2024-04-14,4,1,251,1,0
2024-04-14,4,2,153,0,0
2024-04-14,4,3,213,1,0
2024-04-14,4,4,72,0,0
2024-04-14,4,5,287,1,0
2024-04-14,4,6,153,0,0
2024-04-14,4,7,128,0,0
2024-04-14,4,8,145,0,0
2024-04-14,4,9,77,0,0
2024-04-14,4,10,66,0,0
2024-04-14,5,1,112,0,0
2024-04-14,5,2,205,0,0
2024-04-14,5,3,170,0,0
2024-04-14,5,4,141,0,0
2024-04-14,5,5,225,0,0
2024-04-14,5,6,305,1,0
2024-04-14,5,7,136,0,0
2024-04-14,5,8,264,1,0
2024-04-14,5,9,212,0,0
2024-04-14,5,10,96,0,0
2024-04-15,1,1,109,0,0
2024-04-15,1,2,51,0,0
2024-04-15,1,3,108,0,0
2024-04-15,1,4,101,1,0
2024-04-15,1,5,166,0,0
2024-04-15,1,6,141,0,0
2024-04-15,1,7,180,0,0
2024-04-15,1,8,101,0,0
2024-04-15,1,9,60,0,0
2024-04-15,1,10,170,0,1
2024-04-15,2,1,102,0,0
2024-04-15,2,2,68,0,0
2024-04-15,2,3,187,1,0
2024-04-15,2,4,107,0,0
2024-04-15,2,5,81,1,0
2024-04-15,2,6,86,0,0
2024-04-15,2,7,97,0,0
2024-04-15,2,8,127,0,0
2024-04-15,2,9,66,0,0
2024-04-15,2,10,55,0,0
2024-04-15,3,1,87,0,0
2024-04-15,3,2,142,0,0
2024-04-15,3,3,152,0,0
2024-04-15,3,4,87,0,0
2024-04-15,3,5,103,0,0
2024-04-15,3,6,78,1,0
2024-04-15,3,7,118,1,0
2024-04-15,3,8,85,0,0
2024-04-15,3,9,108,0,0
2024-04-15,3,10,98,0,0
2024-04-15,4,1,119,0,0
2024-04-15,4,2,130,0,0
2024-04-15,4,3,132,0,0
2024-04-15,4,4,48,0,0
2024-04-15,4,5,218,1,0
2024-04-15,4,6,127,0,0
2024-04-15,4,7,101,0,0
2024-04-15,4,8,112,0,0
2024-04-15,4,9,60,0,0
2024-04-15,4,10,61,0,0
2024-04-15,5,1,77,0,0
2024-04-15,5,2,124,0,0
2024-04-15,5,3,201,1,0
2024-04-15,5,4,108,0,0
2024-04-15,5,5,254,1,0
2024-04-15,5,6,175,0,0
2024-04-15,5,7,83,0,0
2024-04-15,5,8,152,0,0
2024-04-15,5,9,122,0,0
2024-04-15,5,10,64,0,0
2024-04-16,1,1,100,0,0
2024-04-16,1,2,44,0,0
2024-04-16,1,3,108,0,0
2024-04-16,1,4,64,0,0
2024-04-16,1,5,180,0,0
2024-04-16,1,6,111,0,0
2024-04-16,1,7,139,0,0
2024-04-16,1,8,119,1,0
2024-04-16,1,9,58,0,0
2024-04-16,1,10,130,0,0
2024-04-16,2,1,108,0,0
2024-04-16,2,2,86,0,0
2024-04-16,2,3,106,0,0
2024-04-16,2,4,103,0,0
2024-04-16,2,5,41,0,0
2024-04-16,2,6,101,0,0
2024-04-16,2,7,124,0,0
2024-04-16,2,8,112,0,0
2024-04-16,2,9,62,0,0
2024-04-16,2,10,64,0,0
2024-04-16,3,1,80,0,0
2024-04-16,3,2,120,0,0
2024-04-16,3,3,122,0,0
2024-04-16,3,4,97,0,0
2024-04-16,3,5,121,0,0
2024-04-16,3,6,67,0,0
2024-04-16,3,7,53,0,0
2024-04-16,3,8,100,0,0
2024-04-16,3,9,91,0,0
2024-04-16,3,10,152,1,0
2024-04-16,4,1,133,0,0
2024-04-16,4,2,133,0,0
2024-04-16,4,3,133,0,0
2024-04-16,4,4,84,1,0
2024-04-16,4,5,103,0,0
2024-04-16,4,6,111,0,0
2024-04-16,4,7,141,0,0
2024-04-16,4,8,106,0,0
2024-04-16,4,9,68,0,0
2024-04-16,4,10,75,1,0
2024-04-16,5,1,90,0,0
2024-04-16,5,2,154,0,0
2024-04-16,5,3,146,0,0
2024-04-16,5,4,120,0,0
2024-04-16,5,5,146,0,0
2024-04-16,5,6,154,0,0
2024-04-16,5,7,171,0,1
2024-04-16,5,8,152,0,0
2024-04-16,5,9,209,1,0
2024-04-16,5,10,60,0,0
2024-04-17,1,1,175,1,0
2024-04-17,1,2,51,0,0
2024-04-17,1,3,113,0,0
2024-04-17,1,4,107,1,0
2024-04-17,1,5,158,0,0
2024-04-17,1,6,132,0,0
2024-04-17,1,7,165,0,0
2024-04-17,1,8,98,0,0
2024-04-17,1,9,56,0,0
2024-04-17,1,10,125,0,0
2024-04-17,2,1,104,0,0
2024-04-17,2,2,86,0,0
2024-04-17,2,3,121,0,0
2024-04-17,2,4,116,0,0
2024-04-17,2,5,42,0,0
2024-04-17,2,6,116,0,0
2024-04-17,2,7,93,0,0
2024-04-17,2,8,118,0,0
2024-04-17,2,9,82,1,0
2024-04-17,2,10,72,0,0
2024-04-17,3,1,95,0,0
2024-04-17,3,2,132,0,0
2024-04-17,3,3,200,1,0
2024-04-17,3,4,177,1,0
2024-04-17,3,5,94,0,0
2024-04-17,3,6,83,0,0
2024-04-17,3,7,58,0,0
2024-04-17,3,8,117,0,0
2024-04-17,3,9,112,0,0
2024-04-17,3,10,129,1,0
2024-04-17,4,1,117,0,0
2024-04-17,4,2,133,0,0
2024-04-17,4,3,120,0,0
2024-04-17,4,4,107,1,1
2024-04-17,4,5,125,0,0
2024-04-17,4,6,130,0,0
2024-04-17,4,7,114,0,0
2024-04-17,4,8,118,0,0
2024-04-17,4,9,71,0,0
2024-04-17,4,10,90,1,0
2024-04-17,5,1,81,0,0
2024-04-17,5,2,145,0,0
2024-04-17,5,3,133,0,0
2024-04-17,5,4,157,1,0
2024-04-17,5,5,177,0,0
2024-04-17,5,6,195,1,0
2024-04-17,5,7,212,1,0
2024-04-17,5,8,153,0,0
2024-04-17,5,9,152,0,0
2024-04-17,5,10,58,0,0
2024-04-18,1,1,99,0,0
2024-04-18,1,2,48,0,0
2024-04-18,1,3,109,0,0
2024-04-18,1,4,75,0,0
2024-04-18,1,5,154,0,0
2024-04-18,1,6,134,0,0
2024-04-18,1,7,224,1,0
2024-04-18,1,8,78,0,0
2024-04-18,1,9,70,0,0
2024-04-18,1,10,120,0,0
2024-04-18,2,1,110,0,0
2024-04-18,2,2,70,0,0
2024-04-18,2,3,83,0,0
2024-04-18,2,4,105,0,0
2024-04-18,2,5,36,0,0
2024-04-18,2,6,92,0,0
2024-04-18,2,7,108,0,0
2024-04-18,2,8,142,0,0
2024-04-18,2,9,67,0,0
2024-04-18,2,10,71,0,0
2024-04-18,3,1,100,0,0
2024-04-18,3,2,153,0,0
2024-04-18,3,3,137,0,0
2024-04-18,3,4,99,0,0
2024-04-18,3,5,184,1,0
2024-04-18,3,6,94,1,0
2024-04-18,3,7,64,0,0
2024-04-18,3,8,95,0,0
2024-04-18,3,9,100,0,0
2024-04-18,3,10,82,0,0
2024-04-18,4,1,99,0,0
2024-04-18,4,2,119,0,0
2024-04-18,4,3,135,0,0
2024-04-18,4,4,49,0,0
2024-04-18,4,5,87,0,0
2024-04-18,4,6,122,0,0
2024-04-18,4,7,134,0,0
2024-04-18,4,8,113,0,0
2024-04-18,4,9,119,1,0
2024-04-18,4,10,58,0,0
2024-04-18,5,1,82,0,0
2024-04-18,5,2,254,1,0
2024-04-18,5,3,141,0,0
2024-04-18,5,4,101,0,0
2024-04-18,5,5,147,0,0
2024-04-18,5,6,231,1,0
2024-04-18,5,7,101,0,0
2024-04-18,5,8,149,0,0
2024-04-18,5,9,172,1,0
2024-04-18,5,10,66,0,0
2024-04-19,1,1,119,0,0
2024-04-19,1,2,52,0,0
2024-04-19,1,3,170,1,0
2024-04-19,1,4,108,1,0
2024-04-19,1,5,192,0,0
2024-04-19,1,6,164,0,0
2024-04-19,1,7,181,0,0
2024-04-19,1,8,109,0,0
2024-04-19,1,9,122,1,0
2024-04-19,1,10,131,0,0
2024-04-19,2,1,136,0,0
2024-04-19,2,2,89,0,0
2024-04-19,2,3,98,0,0
2024-04-19,2,4,150,1,0
2024-04-19,2,5,45,0,0
2024-04-19,2,6,190,1,0
2024-04-19,2,7,149,0,0
2024-04-19,2,8,142,0,0
2024-04-19,2,9,73,0,0
2024-04-19,2,10,77,0,0
2024-04-19,3,1,98,0,0
2024-04-19,3,2,168,0,0
2024-04-19,3,3,216,1,0
2024-04-19,3,4,123,0,0
2024-04-19,3,5,100,0,0
2024-04-19,3,6,76,0,0
2024-04-19,3,7,83,0,0
2024-04-19,3,8,112,0,0
2024-04-19,3,9,97,0,0
2024-04-19,3,10,113,0,0
2024-04-19,4,1,117,0,0
2024-04-19,4,2,139,0,0
2024-04-19,4,3,147,0,0
2024-04-19,4,4,56,0,0
2024-04-19,4,5,179,0,0
2024-04-19,4,6,135,0,0
2024-04-19,4,7,122,0,0
2024-04-19,4,8,138,0,0
2024-04-19,4,9,82,0,0
2024-04-19,4,10,65,0,0
2024-04-19,5,1,100,0,0
2024-04-19,5,2,265,0,1
2024-04-19,5,3,210,1,0
2024-04-19,5,4,117,0,0
2024-04-19,5,5,254,0,1
2024-04-19,5,6,178,0,0
2024-04-19,5,7,222,1,0
2024-04-19,5,8,159,0,0
2024-04-19,5,9,164,0,0
2024-04-19,5,10,82,0,0
2024-04-20,1,1,135,0,0
2024-04-20,1,2,68,0,0
2024-04-20,1,3,123,0,0
2024-04-20,1,4,136,1,0
2024-04-20,1,5,197,0,0
2024-04-20,1,6,167,0,0
2024-04-20,1,7,210,0,0
2024-04-20,1,8,120,0,0
2024-04-20,1,9,135,1,0
2024-04-20,1,10,171,0,0
